Title,Year,Important Words,Citations,Log_Citations,Quartile,Novelty Score
"Computational Linguistics, Volume 41, Issue 1 - March 2015",2015,"organisation, volume 41, issue 2, march 2014",0.0,0.0,Q1,0.5
Towards Topic-to-Question Generation,2015,topic-to-essay generation,53.0,3.9889840465642745,Q4,0.0
Cross-lingual Sentiment Lexicon Learning With Bilingual Word Graph Label Propagation,2015,"cross-lingual sentiment lexicon, bilingual word graph, label propagation",26.0,3.295836866004329,Q4,0.4749044840778078
Multiple Adjunction in Feature-Based {T}ree-{A}djoining {G}rammar,2015,"multiple adjunction, feature-based tree-adjoining grammar",5.0,1.791759469228055,Q2,0.0
Concrete Models and Empirical Evaluations for the Categorical Compositional Distributional Model of Meaning,2015,"concrete nouns, empirical evaluation, human memory",25.0,3.258096538021482,Q4,0.5058418426082991
Automatic Adaptation of Annotations,2015,"self-adaptation, annotate",4.0,1.6094379124341005,Q2,0.9027733396945905
"Book Reviews: Automated Grammatical Error Detection for Language Learners, Second Edition by Claudia Leacock, {M}artin Chodorow, {M}ichael Gamon and Joel Tetreault",2015,"automated grammar correction, edition 2, claudia leacock, martin chodorow, michael gamon, joel tetreault",5.0,1.791759469228055,Q2,0.49938811497868824
Book Reviews: Linguistic Fundamentals for Natural Language Processing: 100 Essentials from Morphology and Syntax by Emily {M}. Bender,2015,"linguistic platform, natural language processing, morpholog, syntax, emily m. bender",25.0,3.258096538021482,Q4,0.995501817849881
"Book Reviews: Recognizing Textual Entailment: Models and Applications by {I}do {D}agan, {D}an {R}oth, Mark Sammons and Fabio Massimo Zanzotto",2015,"textual entailment, models, application, ido dagan, dan roth, mark sammons, fabio massimo zanzotto",173.0,5.159055299214529,Q4,0.8929046797999407
,2015,"""nan"" is not a scientific entity.",36.0,3.610917912644224,Q4,0.0
{S}quibs: When the Whole Is Not Greater Than the Combination of Its Parts: A {``}Decompositional{''} Look at Compositional Distributional Semantics,2015,"squib, whole, combo, parts, compositional, functional distributional semantics",8.0,2.19722457733622,Q3,0.7226140117569685
{S}quibs: Spelling Error Patterns in {B}razilian {P}ortuguese,2015,"squib, spelling error patterns, brazilian portuguese",4.0,1.6094379124341005,Q2,0.5048343901230257
{QT}21: A new era for translators and the computer,2015,"qt21, semdeep-5, cp",0.0,0.0,Q1,0.5570252588756599
The reception of intralingual and interlingual automatic subtitling: An exploratory study within the {HBB}4{ALL} project,2015,"intralingual subtitles, intralingual subtitles, roguelikes, hbb4all",1.0,0.6931471805599453,Q1,0.5
The {EXPERT} project: Advancing the state of the art in hybrid translation technologies,2015,"expert project, 1864 to 1939",6.0,1.9459101490553128,Q2,0.5
From occasional quality control to collaborative quality assurance,2015,"quality-control, collaborative quality assurance",0.0,0.0,Q1,
{K}amusi pre-{D}-source-side disambiguation and a sense aligned multilingual lexicon,2015,"kamusi pre-d-source-side disambiguation, sense aligned multilingual lexicon",0.0,0.0,Q1,0.0
{FALCON}: Building the localization web,2015,"falcon, localization web",0.0,0.0,Q1,0.0
Evaluation of {E}nglish to {S}panish {MT} output of Tourism 2.0 consumer-generated reviews with post-editing purposes,2015,"english, spanish, mt output, tourism 0, consumer-generated reviews, postediting",1.0,0.6931471805599453,Q1,0.9368295929155601
Use of {CAI} tools in interpreters{'} training: A pilot study,2015,"cai tools, interpreters' training, pilot study",6.0,1.9459101490553128,Q2,0.6126485433096978
Skype Translator: Breaking down language and hearing barriers. A behind the scenes look at near real-time speech translation,2015,"skype translator, language borders, hearing barriers, near real-time speech translation",25.0,3.258096538021482,Q4,0.0
The catcher in the {CAT}. Playfulness and self-determination in the use of {CAT} tools by professional translators,2015,"cat tool, professional translators, playfulness, self-determination",0.0,0.0,Q1,0.45838701783718594
The {ALST} project: Technologies for audiovisual translation,2015,"alst project, technologies, auditory speech",3.0,1.3862943611198906,Q2,0.2699424056882871
The use of machine translation and post-editing among language service providers in {S}pain,2015,"machine translate, postediting, service providers, spain",0.0,0.0,Q1,0.44120368601292304
Let the {EAGLES} fly into new standards: Adapting our {CAT} tool evaluation methodology to the {ISO} 25000 series,2015,"eagle, cat tool research, iso 25000 series",5.0,1.791759469228055,Q2,0.4908331263657391
Neocortical computing: Next generation machine translation,2015,"neocortical computing, new machine translation",0.0,0.0,Q1,0.0
Recommendations for translation environments to improve translators{'} workflows,2015,"translation ecosystems, translator's workflow",10.0,2.3978952727983707,Q3,0.0
Going global? Let{'}s measure your product for world-readiness!,2015,"product, world-readiness",0.0,0.0,Q1,0.9312035225206335
The {TAUS} Quality Dashboard,2015,taus quality dashboard,0.0,0.0,Q1,0.0
{MT} at {N}et{A}pp {--} this is how we do it,2015,"mt, netapp",0.0,0.0,Q1,0.995730398924603
Machine translation in mobile games: augmenting social media text normalization with incentivized feedback,2015,"machine translate, video games, social text normalization, incentivized feedback",2.0,1.0986122886681098,Q1,0.3955572658164182
Why are we (still) waiting? What premium translators need to use {MT} effectively,2015,"premium translators, mt effectively",0.0,0.0,Q1,0.0
Machine translation and terminology management [abstract],2015,"machine translate, flexible matching",0.0,0.0,Q1,0.3955572658164182
{MT} quality estimation for e-commerce data,2015,"mt quality, e-commerce data",5.0,1.791759469228055,Q2,0.550878631180299
{Y}andex.{T}ranslate approach to the translation of {T}urkic languages [abstract,2015,"yandex, translate, turkic languages",0.0,0.0,Q1,0.5504211390772692
Solving specific content challenges with flexible machine translation,2015,"specific content challenges, flexible translations",0.0,0.0,Q1,0.0
Quality evaluation of four translations of a kidney document: focus on reliability,2015,"quality analysis, translations, kidney document, reliability",0.0,0.0,Q1,0.4010833567677968
A survey of usage environment of machine translation by professional translators,2015,"usage environment, machine translate, professional translators",0.0,0.0,Q1,0.47265500526813037
Machine translation for enterprise technical communications {--} a journey of discovery,2015,"machine translate, enterprise technical communications, discovery",0.0,0.0,Q1,0.583931419520618
{MT} quality evaluations: from test environment to production,2015,"mt quality, test environment, production",0.0,0.0,Q1,0.6867934953159099
Enterprise application of {MT}: progress and challenges,2015,"enterprise application, p/2, progress, challenges",0.0,0.0,Q1,0.45889584278978096
Machine translation quality estimation: a linguist{'}s approach,2015,"machine translate, quality estimates, linguist's view",0.0,0.0,Q1,0.3955572658164182
Industry shared metrics with the {TAUS} dynamic quality dashboard and {API},2015,"industry shared metrics, taus dynamic quality dashboard, ipa",0.0,0.0,Q1,0.7361586382011315
Accurately predicting post-editing time {\&} labor for cost management,2015,"postediting, labor, cost management",0.0,0.0,Q1,0.479921148501587
"Beyond rext, machine translation and {NLP} for e-discovery [abstract]",2015,"rext, machine translate, speakers' anger utterance, e-discovery",0.0,0.0,Q1,0.44194621288778835
Designing user experience for machine translated conversations,2015,"user experience, machine-translating",0.0,0.0,Q1,0.47049955574254887
How much cake is enough: the case for domain-specific engines,2015,"cake, domain-specific engines",0.0,0.0,Q1,0.419890405276031
Productivity promotion strategies for collaborative translation on huge volume technical documents,2015,"productivity promotion strategies, collaborative translation, long papers",0.0,0.0,Q1,0.49334718478812745
A machine-assisted human translation system for technical documents,2015,"human-centered machine translation, technical report",1.0,0.6931471805599453,Q1,
Patent claim translation based on sublanguage-specific sentence structure,2015,"patent claim, translate, query-biased summaries",4.0,1.6094379124341005,Q2,0.554251428375897
"{J}apanese news simplification: tak design, data set construction, and analysis of simplified text",2015,"japanese text readability, tak design, data set, text analysis",7.0,2.079441541679836,Q2,0.6391703619900626
Learning bilingual distributed phrase represenations for statistical machine translation,2015,"two natural language processing models, lightweight models, learn",0.0,0.0,Q1,1.0
Learning bilingual phrase representations with recurrent neural networks,2015,"wctanalyze, recurrent networks",0.0,0.0,Q1,0.0
A pilot study towards end-to-end {MT} training,2015,"pilot study, end-to-end mt training",0.0,0.0,Q1,0.6126485433096978
Automatic detection of antecedents of {J}apanese zero pronouns using a {J}apanese-{E}nglish bilingual corpus,2015,"antecedent, japanese zero, disjunctive logical forms",0.0,0.0,Q1,0.4929077145539907
{METEOR} for multiple target languages using {DB}nary,2015,"meteor, multiple target languages, dbnary",4.0,1.6094379124341005,Q2,0.5044980318411971
{J}apanese controlled language rules to improve machine translatability of municipal documents,2015,"japanese controlled language rules, mtranslatability, municipal documents",11.0,2.4849066497880004,Q3,0.0
Morphological constraints for phrase pivot statistical machine translation,2015,"phonological constraints, phrase pivot, lightweight models",3.0,1.3862943611198906,Q2,0.5
Using joint models or domain adaptation in statistical machine translation,2015,"joint model, domain adaptation, lightweight models",18.0,2.9444389791664403,Q3,0.8853893635672273
Machine translation evaluation made fuzzier: a study on post-editing productivity and evaluation metrics in commercial settings,2015,"machine translate, evaluate, post-editor productivity, evaluation metric, commercial systems",14.0,2.70805020110221,Q3,0.5354176865426856
A distributed inflection model for translating into morphologically rich languages,2015,"distributed inflection model, translating, morphologically-rich languages",3.0,1.3862943611198906,Q2,0.4707371081872342
Bandit structured prediction for learning from partial feedback in statistical machine translation,2015,"bandit structured prediction, learn, partial feedback, lightweight models",15.0,2.772588722239781,Q3,0.9973821989528796
An empirical study of segment prioritization for incrementally retrained post-editing-based {SMT},2015,"emprical study, segment prioritization, incrementally retrained post-editing-based smt",3.0,1.3862943611198906,Q2,0.0
Effects of word alignment visualization on post-editing quality {\&} speed,2015,"text alignment, postediting, speed",8.0,2.19722457733622,Q3,0.5450908192996261
A systematic evaluation of {MBOT} in statistical machine translation,2015,"systematic assessment, mbot, lightweight models",4.0,1.6094379124341005,Q2,0.5
Register-based machine translation evaluation with text classification techniques,2015,"register-based machine translation, evaluate, text classification models",2.0,1.0986122886681098,Q1,
Error-tolerant speech-to-speech translation,2015,"error-tolerant, speech-to-speech",1.0,0.6931471805599453,Q1,0.5606241218875603
Mixed domain vs. multi-domain statistical machine translation,2015,"mixed domain, multidomain, lightweight models",15.0,2.772588722239781,Q3,0.0
{K}orean-{C}hinese word translation using {C}hinese character knowledge,2015,"korean-chinese word translation, chinese character knowledge",1.0,0.6931471805599453,Q1,0.0
Topic adaptation for machine translation of e-commerce content,2015,"textual genre, machine translate, e-commerce data",3.0,1.3862943611198906,Q2,0.42166794936231367
Machine translation with source-predicted target morphology,2015,"machine translate, source-predicted target morphology",4.0,1.6094379124341005,Q2,0.3955572658164182
Improved beam search with constrained softmax for {NMT},2015,"beam search, constrained softmax, improved readability",8.0,2.19722457733622,Q3,0.6534606109412188
Bilingual distributed phrase representations for statistical machin translation,2015,"two natural language processing models, lightweight models",4.0,1.6094379124341005,Q2,0.0
Improved search strategy for interactive predictions in computer-assisted translation,2015,"search method, interactive predictions, computer-assisted translation",3.0,1.3862943611198906,Q2,0.3819530912830301
Improving semantic {SMT} via soft semantic role label constraints on {ITG} alignmens,2015,"semantic smt, soft semantic constraints, itg alignments",4.0,1.6094379124341005,Q2,0.5
{W}iktionary-based word embeddings,2015,"wiktionary, word embeddings",15.0,2.772588722239781,Q3,0.9770121342965385
Literature Lifts Up Computational Linguistics,2015,"literature, organisation",1.0,0.6931471805599453,Q1,0.8863466421385136
Distinguishing Voices in The Waste Land using Computational Stylistics,2015,"voice, the waste land, computational stylistics",0.0,0.0,Q1,0.48712782243507563
